CUSTOMER_NUMBER,CUSTOMER_NAME,QTY_SHIPPED,ORGID,GOLIVE_DATE,CANCEL_DATE,CANCEL_TYPE,CITY,STATE,ITEM_DESCRIPTION,NOTES,REPORT_PERIOD,REPORT_SEQ,VENDOR_NAME,ERROR_CODE,SALESORDERID,AMOUNT
306819,Child Neurology and Stroke of Houston  ,1,6c6b024a63cf0e2f,2016-11-21 00:00:00,,,Katy ,TX,RCM - IMO,,2018-02-01 00:00:00,308760,eCW,0,59ccc344-ec4f-e811-812d-e0071b6af241,3.92
7177,Children s Health Clinic,1,b14611e60792140a,2017-01-27 00:00:00,,,Laredo,TX,IMO,,2018-02-01 00:00:00,309038,eCW,0,5dccc344-ec4f-e811-812d-e0071b6af241,3.92
306198,Charles J Nivens MD Spine Medicine  ,2,c45b5c98d4012000,2017-03-02 00:00:00,,,Bluffton,SC,BUNDLED,,2018-02-01 00:00:00,309114,eCW,0,66ccc344-ec4f-e811-812d-e0071b6af241,7.83
309472,Childrens Heart Specialists of Georgia,1,3507619c7c90386b,2017-06-30 00:00:00,,,Douglasville,GA,BUNDLED,,2018-02-01 00:00:00,309323,eCW,0,70ccc344-ec4f-e811-812d-e0071b6af241,3.92
309433,Chattanooga Heart and Rhythm Center PLLC,1,41b51f7bec09562,2017-06-26 00:00:00,,,Collegedale,TN,BUNDLED,,2018-02-01 00:00:00,309303,eCW,0,65ccc344-ec4f-e811-812d-e0071b6af241,3.92
308505,"Femwell - Guillermo Kohn Ruiz MD, LLC",1,d6000a003e12bfb,2017-05-29 00:00:00,,,HIALEAH,FL,IMO,,2018-02-01 00:00:00,309197,eCW,0,85ccc344-ec4f-e811-812d-e0071b6af241,3.92
309129,Children's Medical Center,1,30ba5db27dd35196,2017-05-09 00:00:00,,,Chicagi,IL,BUNDLED,,2018-02-01 00:00:00,309160,eCW,0,78ccc344-ec4f-e811-812d-e0071b6af241,3.92
308843,Fayez Hadidi MD PA,1,30c5b53dd32b5b58,2017-09-18 00:00:00,,,Baytown,TX,BUNDLED,,2018-02-01 00:00:00,309662,eCW,0,c3ccc344-ec4f-e811-812d-e0071b6af241,3.92
308894,"Felix Oviasu, MD PC",1,e0e4c68f5a4857ae,2017-06-19 00:00:00,,,Garden City ,NY,BUNDLED,,2018-02-01 00:00:00,309293,eCW,0,fdccc344-ec4f-e811-812d-e0071b6af241,3.92
310215,Femwell - Genesis Aesthetic Surgery,1,f881baa8f0c205f,2017-08-11 00:00:00,,,Delray Beach,FL,IMO,,2018-02-01 00:00:00,309259,eCW,0,f5ccc344-ec4f-e811-812d-e0071b6af241,3.92
310001,"Femwell-Laida N Casanova MD, LLC",1,99a738649cef84bb,2017-10-27 00:00:00,,,"Miami,Palmetto Bay",FL,IMO,,2018-02-01 00:00:00,309980,eCW,0,0dcdc344-ec4f-e811-812d-e0071b6af241,3.92
309173,"Femwell - Mark Gordon MC, LLC",1,eb7448e6ef03c152,2017-07-03 00:00:00,,,HOLLYWOOD,FL,IMO,,2018-02-01 00:00:00,309329,eCW,0,05cdc344-ec4f-e811-812d-e0071b6af241,3.92
304326,Felix R Marichal MD PA,1,4a65fd385b1001a2,2016-06-13 00:00:00,,,orlando,FL,BUNDLED,,2018-02-01 00:00:00,308399,eCW,0,f8ccc344-ec4f-e811-812d-e0071b6af241,3.92
307557,"Femwell - Carreras Medical Center, LLC",1,cac8daaf0d933549,2017-01-06 00:00:00,,,Hialeah,FL,BUNDLED,,2018-02-01 00:00:00,308969,eCW,0,ffccc344-ec4f-e811-812d-e0071b6af241,3.92
307874,First Choice Medical & Surgical Associates INC ,1,c9467f1f99d07822,2017-03-06 00:00:00,,,Vacaville,CA,BUNDLED,,2018-02-01 00:00:00,309124,eCW,0,2acdc344-ec4f-e811-812d-e0071b6af241,3.92
308576,Ferguson Health Care,1,fd7bb00022c63be5,2017-07-03 00:00:00,,,Nashville,AR,BUNDLED,,2018-02-01 00:00:00,309326,eCW,0,14cdc344-ec4f-e811-812d-e0071b6af241,3.92
28743,First US Clinic PA      ,1,6c070a9126fcf75f,2014-12-15 00:00:00,,,PINE BLUFF,AR,IMO,Remove RCM - 8/16/2017 dd007c614470fa34,2018-02-01 00:00:00,307644,eCW,0,3acdc344-ec4f-e811-812d-e0071b6af241,3.92
6293,Fishkill Medical Associates,1,3727b39ec1815bea,2017-09-16 00:00:00,,,Wappingers falls,NY,BUNDLED,,2018-02-01 00:00:00,309647,eCW,0,55cdc344-ec4f-e811-812d-e0071b6af241,3.92
302807,"Florenda L. Fortner, M.D.",1,523a508fd9e15a8a,2015-12-21 00:00:00,,,NEW PORT RICHEY,FL,BUNDLED,,2018-02-01 00:00:00,307756,eCW,0,9fcdc344-ec4f-e811-812d-e0071b6af241,3.92
306945,"Upstate Family Health Center, Inc",9,dbdcb516030b3f94,2017-01-03 00:00:00,,,Utica,NY,BUNDLED,,2018-02-01 00:00:00,308960,eCW,0,adc80023-ee4f-e811-812d-e0071b6af241,35.25
8949,CCN General Medicine PLLC,9,6dc921ed8c5ba61a,2017-06-02 00:00:00,,,Bronx,NY,IMO,,2018-02-01 00:00:00,309214,eCW,0,f7c80023-ee4f-e811-812d-e0071b6af241,35.25
15612,Kirill Zhadovich MD SC,9,7837f845a373cf1f,2017-03-23 00:00:00,,,Park Ridge,IL,IMO,,2018-02-01 00:00:00,308862,eCW,0,12c90023-ee4f-e811-812d-e0071b6af241,35.25
305272,"Janovitz, Parrillo, and Delgado, MD, PA dba Family Medical Center",10,7493a3423ad1762b,2016-08-15 00:00:00,,,Orlando,FL,BUNDLED,7.5 FTE,2018-02-01 00:00:00,308558,eCW,0,710ff928-ee4f-e811-812d-e0071b6af241,39.17
304241,Marillac Clinic,10,ff9ace40a78361e,2016-08-22 00:00:00,,,GRAND JUNCTION,CO,BUNDLED,,2018-02-01 00:00:00,308576,eCW,0,750ff928-ee4f-e811-812d-e0071b6af241,39.17
311301,Diagnostic Center of Medicine,0,898da25524a0492,2018-06-15 00:00:00,,,Las Vegas,NV,BUNDLED,Go-Live pushed to June 2018 - included on report for tracking,2018-02-01 00:00:00,310039,eCW,0,7b0ff928-ee4f-e811-812d-e0071b6af241,0.0
303348,Downtown Family Health Care,12,2a03f5e3b605a5c2,2016-02-02 00:00:00,,,CHARLOTTESVILLE,VA,IMO,,2018-02-01 00:00:00,308261,eCW,0,d10ff928-ee4f-e811-812d-e0071b6af241,47.0
310677,Healthcore Clinic,14,b720fd18437e947c,2018-01-05 00:00:00,,,Wichita,KS,RCM - IMO,,2018-02-01 00:00:00,309924,eCW,0,bce9c971-1af0-e711-811c-e0071b6af241,54.83
312041,"Frank Mazzone, MD, Premier Concierge Medicine",1,830dce7728c0a351,2018-01-02 00:00:00,,,AVILA BEACH,CA,BUNDLED,,2018-02-01 00:00:00,309917,eCW,0,adcdc344-ec4f-e811-812d-e0071b6af241,3.92
31628,Hawthorne Pediatrics,1,68bedcd718f7925d,2016-10-01 00:00:00,,,Hawthorne,NJ,RCM - IMO,,2018-02-01 00:00:00,308838,eCW,0,e5cdc344-ec4f-e811-812d-e0071b6af241,3.92
19912,HCA - Chamber of Medicine PA,1,38067e8fa309bd7d,2017-10-19 00:00:00,,,Davenport,FL,IMO,,2018-02-01 00:00:00,309949,eCW,0,edcdc344-ec4f-e811-812d-e0071b6af241,3.92
26229,"HCA - Aloma Park Ob/Gyn, PA ",1,9535c13552c8d7a4,2016-04-01 00:00:00,,,"Winter Park,Aloma",FL,IMO,,2018-02-01 00:00:00,308134,eCW,0,efcdc344-ec4f-e811-812d-e0071b6af241,3.92
13549,HCA - Austin Adult Gerimed Associates,1,cc01bd21d7ff4b73acfaeb2f60668e2f,2017-10-01 00:00:00,,,AUSTIN,TX,Free Trial,Free Trial Converted - to start billing 10/1/2017 (1FTE),2018-02-01 00:00:00,309706,eCW,0,f0cdc344-ec4f-e811-812d-e0071b6af241,3.92
305643,"Hawkins Physician Services, PLLC",1,51e4b55afefa9359,2016-10-24 00:00:00,,,ROGERSVILLE,TN,BUNDLED,,2018-02-01 00:00:00,308650,eCW,0,ebcdc344-ec4f-e811-812d-e0071b6af241,3.92
310485,"Healthy Checkups, LLC",1,ddc3e47e49d9670e,2017-10-09 00:00:00,,,Gaitersburg,MD,BUNDLED,,2018-02-01 00:00:00,309469,eCW,0,facdc344-ec4f-e811-812d-e0071b6af241,3.92
310451,"HG Pediatrics, PLLC",1,18b96d0ecba1e9ef,2017-09-25 00:00:00,,,Houston,TX,BUNDLED,,2018-02-01 00:00:00,309682,eCW,0,fbcdc344-ec4f-e811-812d-e0071b6af241,3.92
307467,Hays Foot and Ankle Surgical Associates PLLC ,1,3fe6f4692a5be7d2,2017-01-30 00:00:00,,,kyle,TX,BUNDLED,,2018-02-01 00:00:00,309040,eCW,0,e7cdc344-ec4f-e811-812d-e0071b6af241,3.92
2098,Rainbow Kids Clinic,10,70f1cd80a7de3de9,2017-03-17 00:00:00,,,Clarksville,TN,BUNDLED,10.5 FTE,2018-02-01 00:00:00,309150,eCW,0,e90ff928-ee4f-e811-812d-e0071b6af241,39.17
310959,"Erickson Living Management, LLC, - Employed Health & Wellness Center",11,4c733a0cf3eee49c,2017-12-11 00:00:00,,,CATONSVILLE,MD,IMO,,2018-02-01 00:00:00,309864,eCW,0,1510f928-ee4f-e811-812d-e0071b6af241,43.08
31326,Essential Integrative Health,11,d4789b75e920e84,2015-06-29 00:00:00,,,Oklahoma City,OK,BUNDLED,,2018-02-01 00:00:00,307554,eCW,0,2c10f928-ee4f-e811-812d-e0071b6af241,43.08
307154,One to One Personal Physician Network,11,c0b07683c122084a,2016-12-27 00:00:00,,,Chattanooga,TN,BUNDLED,,2018-02-01 00:00:00,308678,eCW,0,2156f12e-ee4f-e811-812d-e0071b6af241,43.08
307310,Pediatric & Young Adult Medicine,11,ddec7484445bb594,2017-05-01 00:00:00,,,Saint Paul,MN,BUNDLED,,2018-02-01 00:00:00,309396,eCW,0,2356f12e-ee4f-e811-812d-e0071b6af241,43.08
2709,NEQCA - Pediatric Associates Inc. of Brockton,11,c59a2b5fe732ee8a,2017-06-16 00:00:00,,,Brockton,MA,IMO,,2018-02-01 00:00:00,309287,eCW,0,2756f12e-ee4f-e811-812d-e0071b6af241,43.08
309180,United Health Centers,11,adb0572fd3739eb4,2017-09-18 00:00:00,,,Winston-Salem,NC,BUNDLED,,2018-02-01 00:00:00,309656,eCW,0,2e56f12e-ee4f-e811-812d-e0071b6af241,43.08
304934,Smart Care Urgent Care,11,f9567d8ac56dfffb,2016-11-28 00:00:00,,,Atlanta,GA,BUNDLED,,2018-02-01 00:00:00,308768,eCW,0,2856f12e-ee4f-e811-812d-e0071b6af241,43.08
303070,Pecos Valley Rural Health Clinic,11,d95fc4196da6ff6a,2016-03-07 00:00:00,,,Pecos,TX,BUNDLED,9.5 FTE,2018-02-01 00:00:00,308046,eCW,0,2f56f12e-ee4f-e811-812d-e0071b6af241,43.08
31725,Florida Atlantic University - Student Health Services,12,84592131afaa3933,2015-10-01 00:00:00,,,Boca Raton,FL,RCM - IMO,,2018-02-01 00:00:00,307941,eCW,0,b456f12e-ee4f-e811-812d-e0071b6af241,47.0
23583,Ohio Hills Health Services,12,eee8d4f3c35a0b23,2016-08-23 00:00:00,,,Barnesville,OH,IMO,,2018-02-01 00:00:00,308279,eCW,0,b956f12e-ee4f-e811-812d-e0071b6af241,47.0
14027,All-Inclusive Community Health Center,14,19a1550442b1d194,2017-04-03 00:00:00,,,Burbank,CA,IMO,,2018-02-01 00:00:00,308896,eCW,0,b856f12e-ee4f-e811-812d-e0071b6af241,54.83
32446,LA Health Solutions     ,13,401f977b70a6f27e,2015-11-19 00:00:00,,,Slidell,LA,BUNDLED,,2018-02-01 00:00:00,307717,eCW,0,b756f12e-ee4f-e811-812d-e0071b6af241,50.92
303251,The ROADS Foundation,12,4be491ea3f2a018d,2016-02-01 00:00:00,,,Compton,CA,BUNDLED,11.75 FTE,2018-02-01 00:00:00,308257,eCW,0,be56f12e-ee4f-e811-812d-e0071b6af241,47.0
308781,"LifeBrite Hospital Group, LLC",18,d0aa5599cd39b21c,2017-04-24 00:00:00,,,LILBURN,GA,IMO,,2018-02-01 00:00:00,309385,eCW,0,d19ce934-ee4f-e811-812d-e0071b6af241,70.5
26501,Medstar - Maryland Medical First P.A.,10,a3473a34d2404742,2017-10-02 00:00:00,,,"Parkville,Baltimore",MD,IMO,,2018-02-01 00:00:00,309447,eCW,0,d99ce934-ee4f-e811-812d-e0071b6af241,39.17
304457,More MD,13,6384e9cc2469f332,2016-05-03 00:00:00,,,surprise,AZ,IMO,,2018-02-01 00:00:00,308216,eCW,0,db9ce934-ee4f-e811-812d-e0071b6af241,50.92
25912,Palmetto Health Counsel,13,50ec6c27ebb1891f,2017-11-20 00:00:00,,,Palmetto,GA,IMO,,2018-02-01 00:00:00,309792,eCW,0,e19ce934-ee4f-e811-812d-e0071b6af241,50.92
308525,Cardiovascular Associates,13,ed5e1a7dda2a1ff8,2017-10-12 00:00:00,,,Kissimmee,FL,BUNDLED,,2018-02-01 00:00:00,309495,eCW,0,639de934-ee4f-e811-812d-e0071b6af241,50.92
17249,White Memorial Pediatric Medical Group,13,1b9c287ef8c00bd9,2016-07-13 00:00:00,,,Los Angeles,CA,IMO,,2018-02-01 00:00:00,308464,eCW,0,689de934-ee4f-e811-812d-e0071b6af241,50.92
32076,HKD Treatment Options ,13,1ba190b5acb8dd5e,2015-09-14 00:00:00,,,Lowell,MA,BUNDLED,11.5 FTE,2018-02-01 00:00:00,307854,eCW,0,679de934-ee4f-e811-812d-e0071b6af241,50.92
305164,NAPA -SeaCoast Pain Institute  ,13,8b10871a9e64f8cb,2016-08-29 00:00:00,,,Grand Rapids,MI,BUNDLED,,2018-02-01 00:00:00,308290,eCW,0,699de934-ee4f-e811-812d-e0071b6af241,50.92
307109,Community Health and Wellness Center of Greater Torrington,14,dec957e2d657e582,2017-01-30 00:00:00,,,TORRINGTON,CT,BUNDLED,8.25 FTE,2018-02-01 00:00:00,309048,eCW,0,669de934-ee4f-e811-812d-e0071b6af241,54.83
308951,Advocate - Medical Hills Internists,15,bae6d3b2558e0c82,2017-05-30 00:00:00,,,Bloomington,IL,BUNDLED,,2018-02-01 00:00:00,309209,eCW,0,82e3e13a-ee4f-e811-812d-e0071b6af241,58.75
1325,Gastroenterology Associates of Tidewater,15,2e548ae3c11df1c7,2016-12-08 00:00:00,,,Chesapeake,VA,IMO,,2018-02-01 00:00:00,308804,eCW,0,f39de934-ee4f-e811-812d-e0071b6af241,58.75
15193,"Little Rivers Health Care, Inc.",14,10484a9bc4e371db,2017-02-28 00:00:00,,,Bradford,VT,BUNDLED,,2018-02-01 00:00:00,309108,eCW,0,83e3e13a-ee4f-e811-812d-e0071b6af241,54.83
308929,VITALITY UNLIMITED,15,9117b3928f698fec,2017-06-12 00:00:00,,,Elko,NV,BUNDLED,,2018-02-01 00:00:00,309279,eCW,0,80e3e13a-ee4f-e811-812d-e0071b6af241,58.75
305867,Indigo Health Partners   ,12,72bc4e29150a6e37,2017-01-30 00:00:00,,,TRAVERSE CITY,MI,IMO,,2018-02-01 00:00:00,309047,eCW,0,7de3e13a-ee4f-e811-812d-e0071b6af241,47.0
29483,Dosher Memorial Hospital  ,15,eaab5450e7feed9e,2015-06-01 00:00:00,,,Southport,NC,RCM - IMO,,2018-02-01 00:00:00,307541,eCW,0,8ee3e13a-ee4f-e811-812d-e0071b6af241,58.75
306704,HealthCare Partners of South Carolina,14,e57fc108a91cdbd8,2016-12-23 00:00:00,,,conway,SC,BUNDLED,,2018-02-01 00:00:00,308676,eCW,0,7ee3e13a-ee4f-e811-812d-e0071b6af241,54.83
302550,Athens Pulmonary,16,a72d3a96f0d8c6a7,2015-12-14 00:00:00,,,ATHENS,GA,BUNDLED,,2018-02-01 00:00:00,307745,eCW,0,14e4e13a-ee4f-e811-812d-e0071b6af241,62.67
309769,GRAND STREET MEDICAL ASSOCIATES,16,988dbd101ae75bbf,2017-06-26 00:00:00,,,Kingston,NY,BUNDLED,,2018-02-01 00:00:00,309302,eCW,0,18e4e13a-ee4f-e811-812d-e0071b6af241,62.67
308484,Helen Newberry Joy Hospital,16,cf8a9024aef81486,2017-09-11 00:00:00,,,Newberry,MI,BUNDLED,,2018-02-01 00:00:00,309624,eCW,0,1de4e13a-ee4f-e811-812d-e0071b6af241,62.67
306085,Summit Medical Consultant,16,926c1510a6acc662,2016-11-09 00:00:00,,,BroomField,CO,IMO,,2018-02-01 00:00:00,308737,eCW,0,1fe4e13a-ee4f-e811-812d-e0071b6af241,62.67
309923,"St. James-Santee Family Health Center, Inc",14,38552abfc9b26fc0,2017-11-01 00:00:00,,,"McClellanville,",SC,BUNDLED,,2018-02-01 00:00:00,309741,eCW,0,17e4e13a-ee4f-e811-812d-e0071b6af241,54.83
308126,City of Austin Public Health Department,17,6a15aa5f691e0197,2017-10-01 00:00:00,,,Austin,TX,BUNDLED,,2018-02-01 00:00:00,309424,eCW,0,4c2ada40-ee4f-e811-812d-e0071b6af241,66.58
306807,Richmond Nephrology Associates,17,c4271f15de380d1d,2017-01-18 00:00:00,,,RICHMOND,VA,IMO,,2018-02-01 00:00:00,309003,eCW,0,582ada40-ee4f-e811-812d-e0071b6af241,66.58
302520,Gulf Coast Medical Center,18,fe56a6c7ccbc9cb0,2017-12-07 00:00:00,,,Port Richey,FL,BUNDLED,Taking over from retail 12/07/2017,2018-02-01 00:00:00,309862,eCW,0,542ada40-ee4f-e811-812d-e0071b6af241,70.5
307953,"Physicians Medical Center, LLC",18,72fdf2c144c61bea,2017-04-27 00:00:00,,,New Albany,IN,IMO,,2018-02-01 00:00:00,309390,eCW,0,4e2ada40-ee4f-e811-812d-e0071b6af241,70.5
305033,St. Hope Foundation,17,9da29a0c0000e9e4,2016-10-03 00:00:00,,,houston,TX,BUNDLED,,2018-02-01 00:00:00,308581,eCW,0,4f2ada40-ee4f-e811-812d-e0071b6af241,66.58
306375,HealthuGA,1,5393e1afa5b77c89,2016-10-17 00:00:00,,,Rome,GA,RCM - IMO,,2018-02-01 00:00:00,308637,eCW,0,fccdc344-ec4f-e811-812d-e0071b6af241,3.92
307719,Healthcare Express Pain Management,1,9afb0f150f7e62fe,2017-04-17 00:00:00,,,Texarkana,TX,BUNDLED,,2018-02-01 00:00:00,308933,eCW,0,fdcdc344-ec4f-e811-812d-e0071b6af241,3.92
304597,High Touch Medicine Inc,1,ac49ebd21ef86352,2016-06-28 00:00:00,,,ALGONQUIN,IL,RCM - IMO,,2018-02-01 00:00:00,308427,eCW,0,9bcec344-ec4f-e811-812d-e0071b6af241,3.92
32579,Holiday Pediatrics,1,cb1a9390248da2ae,2015-11-02 00:00:00,,,Snyder,NY,RCM - IMO,b51201f8a0e01647 (old Id not renewed in 2015),2018-02-01 00:00:00,307984,eCW,0,a4cec344-ec4f-e811-812d-e0071b6af241,3.92
307844,"Holden Beach Medical Center, PA",1,25fc96afa5133618,2017-02-06 00:00:00,2018-02-28 00:00:00,FULL,Supply,NC,BUNDLED,Full Cancellation 2/28/2018,2018-02-01 00:00:00,309068,eCW,0,9ecec344-ec4f-e811-812d-e0071b6af241,3.92
5907,"Highland Medical Center, NYC DOHMH",1,1cb4effa4cb3d1f,2017-10-03 00:00:00,,,Jamaica,NY,IMO,,2018-02-01 00:00:00,309449,eCW,0,9fcec344-ec4f-e811-812d-e0071b6af241,3.92
31526,Infinite Health,1,bed585747547aa46,2016-07-15 00:00:00,,,Redding,CA,RCM - IMO,,2018-02-01 00:00:00,308468,eCW,0,a7cec344-ec4f-e811-812d-e0071b6af241,3.92
303254,"High Risk Pregnancy Center of Kansas City, PA",1,57c136cc9c1bb852,2016-01-28 00:00:00,,,Kansas City,MO,BUNDLED,,2018-02-01 00:00:00,308250,eCW,0,96cec344-ec4f-e811-812d-e0071b6af241,3.92
304118,Interventional Cardiology  ,1,23d728fd56cb0ac8,2016-03-25 00:00:00,,,Miami,FL,BUNDLED,,2018-02-01 00:00:00,308123,eCW,0,aecec344-ec4f-e811-812d-e0071b6af241,3.92
30365,"Interventional Pain and Recovery, PLLC",1,74034f00c3dd807d,2015-05-19 00:00:00,,,Houston,TX,RCM - IMO,,2018-02-01 00:00:00,307536,eCW,0,bccec344-ec4f-e811-812d-e0071b6af241,3.92
306788,Home Town Pediatrics,1,8ae3abfddc20c7b4,2016-10-31 00:00:00,,,The Villages,FL,BUNDLED,,2018-02-01 00:00:00,308709,eCW,0,abcec344-ec4f-e811-812d-e0071b6af241,3.92
305216,"Nephrology Institute of South Florida, LLC",1,9d8194e6babbc8c6,2016-07-18 00:00:00,,,Bonita Springs,FL,BUNDLED,,2018-02-01 00:00:00,308479,eCW,0,11d6a984-ec4f-e811-812d-e0071b6af241,3.92
22897,"Reginald L. Sykes, Sr. M.D. P.A",1,72b55a314c748aaf,2016-09-05 00:00:00,,,Jacksonville,FL,RCM - IMO,,2018-02-01 00:00:00,308321,eCW,0,d6d7a984-ec4f-e811-812d-e0071b6af241,3.92
304138,"Renaissance Internal Medicine, P.A.      ",1,7338af81247cdf09,2016-05-02 00:00:00,,,DELRAY BEACH,FL,RCM - IMO,,2018-02-01 00:00:00,308211,eCW,0,e0d7a984-ec4f-e811-812d-e0071b6af241,3.92
309349,Regenerative Medicine and Pain Management Physicians PLLC,1,8866bb96855967ea,2017-06-28 00:00:00,,,Gulf Breeze,FL,IMO,,2018-02-01 00:00:00,309317,eCW,0,ded7a984-ec4f-e811-812d-e0071b6af241,3.92
308585,Renal Care Clinic,1,a3f3f3db1db92be,2017-05-12 00:00:00,,,NEWTON,NJ,BUNDLED,,2018-02-01 00:00:00,309166,eCW,0,e9d7a984-ec4f-e811-812d-e0071b6af241,3.92
32412,"Rebecca Dorsett, MD",1,35480aa651bae778,2015-10-20 00:00:00,,,Round Rock,TX,BUNDLED,,2018-02-01 00:00:00,307970,eCW,0,fbd7a984-ec4f-e811-812d-e0071b6af241,3.92
308334,Regional Digestive Consultant,1,66db903581d647b7,2017-04-20 00:00:00,,,Spring,TX,BUNDLED,,2018-02-01 00:00:00,308945,eCW,0,e5d7a984-ec4f-e811-812d-e0071b6af241,3.92
309547,Renaissance Medical Group,1,566f7cf770a3c9c4,2017-10-16 00:00:00,,,WORCESTER,MA,RCM - IMO,,2018-02-01 00:00:00,309521,eCW,0,e4d7a984-ec4f-e811-812d-e0071b6af241,3.92
306039,Rejuv Medical Southwest,1,24585200410ed63,2017-11-09 00:00:00,,,Oro Valley,AZ,BUNDLED,,2018-02-01 00:00:00,309764,eCW,0,e3d7a984-ec4f-e811-812d-e0071b6af241,3.92
23072,RAZA SHAH MD PA,1,9929cdf59a517112,2017-11-06 00:00:00,,,Orlando,FL,IMO,,2018-02-01 00:00:00,309758,eCW,0,5ad8a984-ec4f-e811-812d-e0071b6af241,3.92
303692,Regent Family Practice,1,150ef0b658e06694,2016-03-14 00:00:00,,,Wharton,TX,BUNDLED,,2018-02-01 00:00:00,308065,eCW,0,5bd8a984-ec4f-e811-812d-e0071b6af241,3.92
303445,"Rheumatology Care of North Houston, PLLC  ",1,f7712cfde69cd22b,2016-01-18 00:00:00,,,Houston,TX,BUNDLED,,2018-02-01 00:00:00,308234,eCW,0,d5d8a984-ec4f-e811-812d-e0071b6af241,3.92
32448,Rheumatology Clinic of Houston,1,50acfdb975144f96,2015-10-13 00:00:00,,,Houston,TX,BUNDLED,,2018-02-01 00:00:00,307959,eCW,0,e8d8a984-ec4f-e811-812d-e0071b6af241,3.92
306164,Rheumatology Express,1,44ec1498bdbfceaf,2017-01-12 00:00:00,,,Marriottsville,MD,BUNDLED,.5 FTE,2018-02-01 00:00:00,308983,eCW,0,fdd8a984-ec4f-e811-812d-e0071b6af241,3.92
307468,Rice Cosmetic Surgery,1,5d39dacd41fd0c43,2017-04-17 00:00:00,,,El Dorado Hills,CA,BUNDLED,,2018-02-01 00:00:00,308926,eCW,0,03d9a984-ec4f-e811-812d-e0071b6af241,3.92
310571,richard lee ching,1,b235695948d42239,2017-10-09 00:00:00,,,hilo,HI,BUNDLED,,2018-02-01 00:00:00,309473,eCW,0,0ad9a984-ec4f-e811-812d-e0071b6af241,3.92
30318,"Richard Lessman, MD, INC     ",1,a68c6a735169d292,2015-04-21 00:00:00,,,Thousand Oaks,CA,RCM - IMO,,2018-02-01 00:00:00,307699,eCW,0,37d9a984-ec4f-e811-812d-e0071b6af241,3.92
5898,"Richard A. Ridao, MD",1,f1ddbb1605b2e7f8,2016-10-01 00:00:00,,,Honolulu,HI,BUNDLED,,2018-02-01 00:00:00,308832,eCW,0,ffd8a984-ec4f-e811-812d-e0071b6af241,3.92
302994,"Robert Martinez, MD",1,5ad876f470a09a03,2016-01-11 00:00:00,,,Laredo,TX,BUNDLED,,2018-02-01 00:00:00,307797,eCW,0,6ed9a984-ec4f-e811-812d-e0071b6af241,3.92
307692,"Robert S. Lewis, MD Cardiology    ",1,6410926650f426a9,2017-03-10 00:00:00,,,New Iberia,LA,BUNDLED,,2018-02-01 00:00:00,309133,eCW,0,9cd9a984-ec4f-e811-812d-e0071b6af241,3.92
9297,"Roberto Garcia, MD",1,7fac48e814be0965,2017-03-01 00:00:00,,,Yuma,AZ,IMO,,2018-02-01 00:00:00,309112,eCW,0,aad9a984-ec4f-e811-812d-e0071b6af241,3.92
306809,"Robson F. Araujo, DPM",1,ba79753679758013,2016-11-16 00:00:00,,,"Boaz,Sardis City",AL,RCM - IMO,,2018-02-01 00:00:00,308750,eCW,0,ebd9a984-ec4f-e811-812d-e0071b6af241,3.92
306496,Rockland Family Medical Care,1,59fa47d487f16248,2016-11-14 00:00:00,,,Monsey,NY,RCM - IMO,,2018-02-01 00:00:00,308744,eCW,0,ffd9a984-ec4f-e811-812d-e0071b6af241,3.92
309314,"Rodolfo J. Cepero, MD, PA",1,7f6ff928223cfed6,2017-06-06 00:00:00,,,MIAMI,FL,BUNDLED,,2018-02-01 00:00:00,309219,eCW,0,06daa984-ec4f-e811-812d-e0071b6af241,3.92
309376,Roland L Belluscio MD,1,6622df3a7db9f0b0,2017-05-29 00:00:00,,,RED BANK,NJ,BUNDLED,,2018-02-01 00:00:00,309200,eCW,0,05daa984-ec4f-e811-812d-e0071b6af241,3.92
15325,Woman to Woman OB/GYN PLLC ,1,62518558c9253611,2015-08-01 00:00:00,,,Brooklyn,NY,RCM - IMO,,2018-02-01 00:00:00,307824,eCW,0,48cdb28a-ec4f-e811-812d-e0071b6af241,3.92
32279,"Wyslaine Lamontagne, MD",1,8e17caff531340f8,2017-05-08 00:00:00,,,Palm Beach Gardens,FL,BUNDLED,,2018-02-01 00:00:00,309158,eCW,0,50cdb28a-ec4f-e811-812d-e0071b6af241,3.92
4051,Wintergreen Medical Center,1,cb8e9bcbce2687ce,2017-03-30 00:00:00,,,Winterville,NC,IMO,,2018-02-01 00:00:00,308875,eCW,0,45cdb28a-ec4f-e811-812d-e0071b6af241,3.92
305484,"Yashvant Patel, MD",1,45900cd99b97bcd5,2016-10-14 00:00:00,,,COLUMBUS,GA,BUNDLED,,2018-02-01 00:00:00,308629,eCW,0,4bcdb28a-ec4f-e811-812d-e0071b6af241,3.92
8497,Yelena Lindenbaum Medical PC,1,7325b1d60fdcb9a0,2016-10-03 00:00:00,,,New York,NY,IMO,,2018-02-01 00:00:00,308578,eCW,0,54cdb28a-ec4f-e811-812d-e0071b6af241,3.92
562,"Catherine Peimann, LLC (Southeast Medical Clinic)",5,eac55bc087b3d29d,2015-11-27 00:00:00,,,Juneau,AK,BUNDLED,,2018-02-01 00:00:00,307726,eCW,0,728b4de8-ed4f-e811-8139-e0071b66df91,19.580000000000002
